miRNA,DRR041353,DRR041355,DRR041363,DRR041364,DRR041371,DRR041376,DRR041385,DRR041392,DRR041393,DRR041397,DRR041398,DRR041406,DRR041413,DRR041414,DRR041419,DRR041428,DRR041429,DRR041434,DRR041442,DRR041447,DRR041448,DRR041449,DRR041462,DRR041467,DRR041473,DRR041474,DRR041482,DRR041487,DRR041488,DRR041493,DRR041494,DRR041500,DRR041504,DRR041505,DRR041507,DRR041511,DRR041512,DRR041516,DRR041517,DRR041519,DRR041524,DRR041527,DRR041528,DRR041530,DRR041536,DRR041537,DRR041543,DRR041547,DRR041554,DRR041555,DRR041556,DRR041562,DRR041565,DRR041567,DRR041575,DRR041576,DRR041577,DRR041578,DRR041584,DRR041590,DRR041592,DRR041599,DRR041606,DRR041611,DRR041616,DRR041619,DRR041620,DRR041626,DRR041631,SRR1044598,SRR1055961,SRR1055962,SRR1055963,SRR11459553,SRR11459554,SRR11459555,SRR11459556,SRR11459557,SRR11459558,SRR11459559,SRR11459560,SRR11459561,SRR11459562,SRR11459563,SRR11459564,SRR1200834,SRR1200888,SRR1200890,SRR1207050,SRR1207051,SRR1207052,SRR1207053,SRR1207054,SRR1207055,SRR13401179,SRR13401180,SRR13401181,SRR13401182,SRR13401183,SRR13401184,SRR1664893,SRR1664894,SRR1664895,SRR1664896,SRR1664897,SRR1973407,SRR1973408,SRR1973409,SRR1973410,SRR1973411,SRR1973412,SRR1973413,SRR1973414,SRR1973415,SRR5127202,SRR5127211,SRR5127215,SRR5127217,SRR5127218,SRR5127222,SRR5127232,SRR5376350,SRR5376351,SRR5376352,SRR5376353,SRR5376354,SRR5376355,SRR5376356,SRR5376357,SRR5376358,SRR5376359,SRR5376360,SRR5376361,SRR5755825,SRR5755860,SRR5755895,SRR5755902,SRR5755909,SRR5755916,SRR5755923,SRR5755930,SRR5755937,SRR5755944,SRR5755951,SRR5755958,SRR5755965,SRR5755972,SRR5755979,SRR5755986,SRR5755993,SRR5756000,SRR5756007,SRR5756060,SRR5756067,SRR5756074,SRR5756081,SRR5756088,SRR5756095,SRR5756102,SRR5756109,SRR6837863,SRR6837864,SRR6837865,SRR6837866,SRR6837867,SRR6837868,SRR7001333,SRR7001334,SRR7001335,SRR7001336,SRR7545527,SRR7545528,SRR7545529,SRR8137037,SRR8664489,SRR8664490,SRR8664491,SRR8664492,SRR8664493,SRR8664494
hsa-miR-330-5p,-6.21620238,1.40173693,5.582008757,4.189376421,5.219347157,6.046230226,3.332121201,5.050687726,2.149889855,3.860785054,4.997219294,3.566005754,3.336725977,4.268578806,3.665576475,3.497589716,6.221071798,4.546920843,3.091682334,1.841421443,3.211666755,3.93932559,5.012363957,5.126772413,1.720571673,5.34757172,4.560924601,3.049346652,4.960717787,2.896242789,4.238683249,6.973641567,5.161583855,1.312309574,6.804141848,3.308992569,2.433784779,-0.3485161,2.379868734,3.791065517,5.5696848,4.653696024,4.370204751,0.367945661,0.840325968,0.421697534,-2.9743034,0.221792357,-1.40066521,-0.370236695,2.837993899,-1.868835432,0.084683865,2.156803636,0.38121548,-0.344747948,-0.829401679,1.629282929,1.65984579,2.7267815,-2.283007377,0.355341311,1.981606115,-0.465027203,2.429112065,2.756747732,-0.471652276,0.093402493,0.330111896,-4.577468404,-7.5203118,-7.710558013,-7.607325248,0.836124198,0.852230582,0.941723865,1.381479228,0.704600861,0.345727899,1.005067903,0.840414543,2.231151042,2.261496683,1.296963941,1.209588408,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,3.750135558,4.910646527,4.686461356,3.833250571,4.440825251,6.420694576,3.151376505,4.218760153,4.409230162,0.363824896,4.058080589,3.979307417,3.489442469,4.518633987,4.94220774,2.836436636,4.930932082,4.37300604,3.540944101,2.560500585,5.073176981,6.276326146,6.400201267,7.105880797,5.316478479,6.36134131,6.238188045,5.185332013,6.029238483,4.85709616,6.196151019,5.041363411,6.38187424,4.224398434,3.329136896,4.264626513,4.028201232,4.412839594,3.032250616,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-1.368964983,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,5.306034383,5.394961874,5.072920866,5.612861166,5.337565966,5.397638516,5.146170548,5.215492893,4.337625202,4.623672678,-0.90263335,0.532133602,0.460772389,0.796020244,4.8136996,4.58458077,5.068069415,4.855845556,5.300820881,4.967199674
hsa-miR-490-3p,-1.055463649,-6.389641911,-8.385980313,3.012159621,8.216899361,-0.293578077,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,1.431629894,-7.888716451,1.181802528,-7.36970658,-9.77873688,-7.769172293,-7.873677454,7.748310434,1.322861941,-6.863383244,6.89126469,-6.858286025,-4.237644753,-2.328100578,-7.291717322,8.0259028,-0.761378314,-6.978346196,6.835623824,-7.202157334,-7.38635191,7.855281437,1.312309574,-3.285790681,-7.531577133,2.047699379,-6.961732116,2.912986429,-7.521535216,7.991126548,-7.303002452,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-1.678400814,8.323651889,-0.507398397,-2.546388987,-6.932401519,-1.16633602,-6.522192171,-6.032513167,-7.452806173,-7.313048083,6.389801896,-7.693408087,7.480612908,-7.057885948,-6.731698775,-6.240043922,-6.23085477,6.902218511,5.525323623,-7.147645173,-7.436378297,4.173225251,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-12.34609711,-12.73840379,-12.27194989,-12.90313315,-12.93060427,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,2.896289297,-7.094567091,4.097449002,3.381968357,3.651689913,4.444828777,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,9.458753669,9.236766288,9.906771838,10.19878267,9.494578441,10.03779787,10.73197475,10.40563832,10.3984296,-2.976450315,9.643281349,10.03504429,2.221279411,-5.023968301,9.88467918,-7.700580624,-0.411077805,-1.525651948,-3.256639919,-2.671670138,2.24479966,5.916609252,-7.59045619,-7.242682888,-7.710452109,-8.805947662,2.895262235,4.084108368,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-7.326637544,-6.814634404,-6.459154086,-7.419318188,-7.102790957,-7.04012982,-7.112861251,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-let-7b-3p,-6.21620238,-6.389641911,8.279793806,8.891179179,6.850729796,7.208757304,5.765590462,5.630094222,-7.143856522,-7.36970658,2.837956056,6.497108423,6.974592453,6.814531147,4.930820086,6.841517691,5.706619828,7.227299174,3.841339503,8.505771865,5.371470857,7.497363433,6.640812255,-7.6829801,-7.44840862,7.74912267,4.125444068,7.614499398,6.104276179,-7.535968413,7.186610816,7.480177273,5.571586264,7.585278978,7.587955061,7.510988268,6.017249725,-6.961732116,-7.313048083,8.565436577,7.377638333,7.777786069,4.638377613,8.602669238,-7.449301866,6.301576997,3.970729399,-7.066811971,6.14404955,4.306183541,6.138791632,4.591201499,6.090968632,4.883086805,-7.452806173,4.733133423,-7.031258977,7.851989219,-7.180593772,4.61972118,3.920788072,-6.240043922,-6.23085477,-5.609857717,-7.62215453,5.071545448,-7.436378297,3.20048353,6.761750875,-4.577468404,3.911132476,5.910816362,4.056943293,8.837367816,8.738313482,9.014361904,8.964753834,9.171099297,8.979642203,8.934723012,9.083998978,8.977411327,9.360463455,8.431891272,8.660577781,7.607153671,3.229467931,3.041220192,2.816214263,6.773390033,4.230766956,6.320974058,-0.865745403,1.655839863,6.381205401,-7.094567091,-7.36970658,6.482846024,6.737244572,-7.757913324,1.643734042,-6.544471612,3.680221791,-5.315317881,-1.755209997,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,6.319355028,-11.49440299,-11.51162825,-12.16468894,-11.87269237,-2.020829038,4.237473937,4.82593835,4.230236694,6.052669119,5.383869127,6.59800445,2.93431296,3.562898158,4.443019916,4.381143935,5.427068193,4.329606058,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-0.476438725,1.365080665,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,0.114140237,-3.409977493,-0.944161431,-4.259418591,-3.63305617,0.855955278,1.081286979,-0.481219393,2.860662959,2.32648489,0.862383539,-12.08162536,-11.99519138,9.538633769,-12.25753249,5.906389184,5.23316651,5.456071185,3.23524231,-10.65242655,7.747879749,7.186227454,7.728761703,8.007818112,7.635080823
hsa-miR-100-3p,1.310826388,0.563441506,10.17113075,8.541244853,8.108034004,10.20695703,6.053312032,7.26634891,-1.426447519,4.097449002,8.544826177,7.737768935,5.488675611,9.362625751,8.987716738,8.635537205,9.251111755,7.043712824,5.407710885,6.593951448,6.381404522,7.780046513,6.793990714,8.841450134,7.868082942,9.123551135,5.6312467,9.4166118,5.892487992,7.162710027,9.342072274,9.360270666,5.017776675,7.430917128,8.401714981,8.895156565,7.773908834,7.161129064,7.744073055,5.496500616,8.017335088,8.121414245,4.297768751,5.351543132,7.478058759,4.292439324,6.369536079,4.88993176,8.830141648,7.414351049,6.087938626,6.479794588,8.002532537,6.811057651,8.777073944,6.640452027,5.453228345,4.987723203,4.708979213,7.741494175,1.904758759,7.054940222,7.50433994,2.709418997,4.147295699,8.727064033,4.497592003,6.785663421,4.8079813,-4.577468404,-2.406061623,0.117969514,-4.153420677,0.454703264,0.978994117,0.068348845,1.36869894,2.006056649,1.403709501,5.324689184,5.509028759,5.267315166,-0.814103373,3.364041338,2.665707096,1.66155007,-1.165309174,1.300579026,-1.119559697,2.532917231,-7.211623991,-1.000588753,-7.066811971,-0.030594573,0.88030032,-7.094567091,3.046284538,0.300524239,0.371292843,3.643189144,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,2.824484219,3.932038456,5.259088852,4.263766005,2.150403649,4.785478072,4.895470618,5.702339535,5.771691204,9.850213449,9.052115605,8.264872449,10.40564462,9.500291456,9.665522729,-1.114257596,9.260607126,9.742041488,8.94426758,10.69826062,9.268554268,9.795598397,6.027146207,4.70325117,5.453791467,6.77494647,8.12342489,7.344619409,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,5.306034383,5.033114556,5.095406129,6.503718621,6.049076459,5.630805,9.745338911,8.647777702,10.73335169,8.409145172,-7.102790957,-7.04012982,-7.112861251,-6.472195455,7.091630253,6.201967468,7.5975272,8.548455262,7.684863089,7.656006843
hsa-miR-216a-3p,-6.21620238,-6.389641911,-2.796691288,-7.687824285,-7.719871255,-4.709692361,-7.143856522,-3.462560185,-7.143856522,-7.36970658,-3.420557751,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-0.497217832,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-2.701805631,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-2.726960031,-7.700580624,-7.449301866,-0.33585862,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-2.006888776,-7.436378297,-6.51319212,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-5.074556013,-6.055737791,-3.906028142,-12.06476608,-12.67166861,-7.936716982,-12.73840379,-12.27194989,-5.995321813,-12.93060427,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-0.254322948,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-8.537930506,-6.196257603,-11.49440299,-6.129710459,-7.200869298,-5.481683596,-7.700580624,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-9.07928073,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-5.963855465,-11.99519138,-3.823234281,-12.25753249,-7.102790957,-7.04012982,-7.112861251,-6.472195455,-5.889931469,-3.751855642,-11.1324153,-9.77968686,-2.829622834,-3.798489538
hsa-miR-31-3p,3.221568209,4.998693118,10.30822023,7.690641624,4.931755919,9.73982526,5.150941363,8.092864059,6.641843215,6.665921917,8.893013036,5.515517913,8.3112889,9.679297281,8.436090124,9.397228803,9.61400646,7.535856822,5.669658093,6.836852327,5.865393231,8.086980105,8.155120561,9.39696175,7.509081698,9.494873288,5.60097453,9.584840523,6.296214951,7.198197255,9.027368322,8.425930923,4.697888304,8.117257587,10.93170163,9.100061413,4.195021781,7.513556325,6.199036446,5.061556766,9.050461348,9.3818164,6.873172936,4.273141982,4.344498697,-0.33585862,2.752057683,5.016445281,6.799662056,5.714250616,7.061802642,6.143875342,4.946630836,6.200502116,7.958807874,4.359123963,5.125081265,3.513352749,2.500883829,7.424888629,3.225301751,5.731453607,6.574278305,2.883092936,2.726036775,7.030437276,5.751854661,7.87239736,6.359890494,-4.577468404,3.730218558,6.320776039,5.92691674,-4.38475782,-2.923852862,-4.178867033,-2.410565455,-4.024184593,-2.872396361,0.505081929,0.391494701,-0.145776994,-2.029785851,-3.490558255,-1.798609499,9.076589305,3.229467931,5.77402266,5.015733788,9.675475328,7.179955978,8.612387385,3.561744965,5.372561217,9.175494218,7.153674172,8.196696989,8.85356171,9.754732527,8.742099226,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-2.887534663,-7.057885948,-3.291123036,-2.368917279,-6.039808908,-2.534329354,-1.046971111,-1.732011,-2.107562936,6.534339568,-0.357125824,7.690560568,9.196803229,3.776908478,8.116962564,-7.700580624,6.303022798,6.282248638,6.511276436,6.952452626,4.634079949,5.850274751,4.86210335,1.428200131,4.399744935,3.344644084,3.837857236,-0.341638756,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,4.573673615,4.820349385,6.368683479,5.205714313,-7.102790957,-7.04012982,-7.112861251,3.23524231,-4.24321771,-4.011855741,-6.212692689,-5.169827911,-4.643836559,-4.890727895
hsa-miR-486-3p,-6.21620238,-6.389641911,2.171889111,-7.687824285,-7.719871255,-3.052501411,-2.002890662,0.315367194,-7.143856522,1.795489692,-6.932444474,0.33578378,4.856982128,-7.098557042,-3.891714026,6.190979416,-7.769172293,-1.721972397,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-3.806719506,0.159160911,-0.761378314,-6.978346196,-7.535968413,2.707836391,-7.38635191,2.340391586,1.982738258,-8.7933358,-7.531577133,1.904281011,3.314901307,-3.829923284,-3.125455984,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-3.046371242,-6.538344223,0.451194971,-7.066811971,-1.976798514,-0.01244448,-6.932401519,-1.868835432,-2.066955829,-6.032513167,-3.050197679,3.267310352,2.252967922,-7.693408087,0.393888773,-1.912474587,-6.731698775,-6.240043922,-6.23085477,-5.609857717,0.448045057,-7.147645173,-7.436378297,-6.51319212,-0.42975094,-4.577468404,5.83422388,6.211804674,5.157218679,7.937884283,3.400447499,4.590910253,7.069848517,1.696792851,1.363873585,0.697982714,-0.147309068,0.596250292,3.750375408,3.638978306,4.178686435,-1.976819503,6.484205518,0.458954689,5.948491853,-0.372441242,3.356285912,5.677601311,3.786242478,4.109246837,-8.285850464,-7.094567091,-7.36970658,-7.978723841,1.028605545,-7.757913324,14.13237389,7.471942562,15.04631412,6.796520936,12.48815684,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-0.981001931,-6.446889684,-11.49440299,-11.51162825,1.573055886,-9.151529806,8.660089669,-1.518732424,-1.948051357,0.190276396,0.560398521,-7.326778162,-4.959684091,2.846469906,-2.107562936,2.006284098,2.576587176,-3.14249545,-6.954872993,6.986278326,3.675192501,6.827072939,8.34052722,8.350110398,7.804225691,7.50019566,8.945184645,7.715355489,8.062506526,7.915209442,8.233756705,6.865699074,7.996631833,9.839770571,9.990769211,9.777794949,9.547772296,8.681235142,7.940278054,7.806845565,9.135961148,8.7602155,8.031631465,9.24646466,9.565321343,9.172100601,4.448390754,4.939133845,4.929838753,5.767507601,5.305738976,5.567116768,1.327623293,4.244563352,4.555402063,6.218508364,10.32772062,9.861637583,10.11886233,-6.472195455,7.767357387,7.394616436,8.813786621,8.704870374,8.411117513,7.6643022
hsa-miR-136-5p,6.559214598,3.705850903,7.988114392,2.665154989,6.049412592,7.346642586,7.018399931,6.412251062,4.342247243,6.321048938,6.566805032,5.854131847,7.616653409,7.433005172,4.930820086,7.190961544,8.574182259,5.450786377,3.187955664,7.966294529,3.957081528,6.478793622,5.717212456,7.183940324,7.946464689,6.639040199,4.184757486,6.974155285,5.086792801,8.449376476,7.350072362,6.873002967,3.608674984,6.174915174,5.894668939,5.676544261,5.789599333,4.54515379,8.514892994,4.686399329,6.22295832,5.16910925,5.672222299,9.91774826,8.907359957,0.069022334,7.845681898,7.654201876,9.279733201,8.333216777,9.220485194,7.666681471,7.730032191,8.974289459,9.518976024,5.01503487,6.928704083,9.510791453,7.960815098,8.923914926,7.318822212,6.690237682,7.970276275,7.894617777,7.063903886,10.50868225,7.45604672,4.62734158,4.001736502,-4.577468404,5.685495915,6.645818932,6.056056111,1.246350424,1.856276124,2.128512638,2.335814035,1.902110839,2.555935494,2.542247193,2.843564287,2.949487799,3.578666893,3.19096555,3.220878977,6.827469362,6.642699865,4.887319683,4.818177233,6.625038159,5.206752721,8.112946322,5.057023561,6.965832826,7.328315685,7.111384035,7.631437044,7.577211819,7.726559586,8.204020609,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,6.65446862,7.397586173,9.223571483,8.15765817,2.564197611,9.560842167,-3.323452313,6.266742874,5.356951915,5.0649392,4.584076387,8.032826328,6.531814413,7.399989366,7.471562485,8.01715046,8.481227266,6.905171469,7.59855705,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,4.74657758,4.652068433,4.384032824,6.935864239,5.933469452,4.867357474,6.583989779,7.625033381,4.838976454,5.660320028,-7.102790957,-7.04012982,-7.112861251,4.345644604,6.376818888,5.619554065,6.682160975,7.58391236,7.076132077,6.856979152
hsa-miR-92b-5p,-1.055463649,-6.389641911,-3.385690111,0.38102042,-0.445086134,-3.775438343,-2.002890662,-0.768965866,-7.143856522,-3.891714026,-3.420557751,-0.62999049,-1.738560863,-1.95517572,-1.179843484,-0.887420914,-0.821808503,-0.05241887,0.569724697,-2.732988356,-6.863383244,-1.818821173,-6.858286025,-4.237644753,-3.977929754,-7.291717322,-2.701805631,-0.078804799,-6.978346196,-3.141311938,-2.779055526,-2.261188738,-2.228440914,-2.03066305,-1.077995286,-3.136485873,-3.766049093,-1.812032766,-3.829923284,-1.340468756,-7.789805004,-0.334475682,-6.267749793,-7.700580624,-0.847967121,-6.538344223,0.688136144,-0.095638317,-0.507398397,-1.834573272,-6.932401519,-6.327735784,-6.522192171,-6.032513167,1.399678562,0.974387287,-0.418449748,-1.525050473,-0.210062853,0.514755182,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-1.030446828,-7.147645173,-1.735175196,-1.352407767,-6.633545669,-4.577468404,10.39883665,12.07846717,10.07923826,-0.911680835,-0.889269627,1.596235907,-0.563198402,0.370685572,0.626042967,3.724976967,3.022150155,3.16942048,1.730364803,-0.838054563,0.786720255,12.13415174,10.14448342,13.08025208,10.11261163,11.43062542,10.08208467,11.82715723,9.147999717,10.35691844,3.933020057,2.329802274,3.45221347,3.503340182,4.883392444,2.947739228,3.611619459,-2.089800061,3.680221791,-5.315317881,3.92069315,-7.303002452,-1.337117516,-1.989075959,-2.368917279,-6.039808908,-1.952186119,-3.253551594,-1.732011,-2.822552293,0.365337425,-0.76190069,0.139796057,-0.706334031,-2.063178361,-0.299384635,2.247271238,-0.411077805,0.594777675,0.429417774,2.611386383,-2.913228393,2.082149617,-0.020221364,-0.633678754,-4.268339443,0.463662509,-2.424272456,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-0.822411491,-1.936064281,-0.050948959,0.238884557,-0.39678203,-0.815233536,0.027842465,-1.193382248,1.293870328,-0.935079114,1.177749423,-0.068970469,-0.912977836,2.306245344,-2.343082634,-4.945378318,-2.992968011,-3.263664092,-2.40077216,-2.339615081
hsa-miR-509-3p,-6.21620238,-6.389641911,-8.385980313,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,-6.51319212,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-6.724999161,-7.143192425,-8.171802353,-7.304766011,-5.920249409,-5.704307735,-6.917872298,-6.404157106,-8.911606861,-6.659765075,-7.299661949,-5.144440846,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-0.613261138,-1.384009639,-0.580808185,-1.771205404,-0.293781024,0.531063085,2.228694001,4.053479931,4.090040102,1.718616799,3.213733699,5.10001294,4.406309916,3.969313372,-11.51729544,-12.08095644,-11.49440299,-11.51162825,-5.546982805,-11.87269237,0.128293279,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-9.07928073,-3.201334724,-3.753500639,0.118079153,-0.615478156,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-3.759080768,-3.736861233,-6.319262957,-3.04172816,-4.031293245,-5.190858855,-5.538307296,-3.759794547,-8.254914705,-6.870092506,-7.102790957,-7.04012982,-7.112861251,-6.472195455,2.862096855,2.991834307,2.241826959,1.797541555,1.152612526,0.942470161
